inputs,context,topic,org_label,set-0,id,label
"('One page be miss , but otherwise they be exactly as write and show my feeling and suspicion of the moment more accurately than my memory , clear as it be upon these tragic event , can possibly do .',)",,,0,test,8969,0
"('Baskerville Hall , October 13th .',)",,,0,test,8970,0
"('MY DEAR HOLMES :',)",,,0,test,8971,0
"('My previous letter and telegram have keep you pretty well up to date as to all that have occur in this most God-forsaken corner of the world .',)",,,0,test,8972,0
"(""The long one stay here the more do the spirit of the moor sink into one 's soul , its vastness , and also its grim charm ."",)",,,0,test,8973,0
"('When you be once out upon its bosom you have leave all trace of modern England behind you , but , on the other hand , you be conscious everywhere of the home and the work of the prehistoric people .',)",,,0,test,8974,0
"('On all side of you as you walk be the house of these forget folk , with their grave and the huge monolith which be suppose to have mark their temple .',)",,,0,test,8975,0
"('As you look at their gray stone hut against the scar hillside you leave your own age behind you , and if you be to see a skin-clad , hairy man crawl out from the low door fit a flint-tipped arrow on to the string of his bow , you would feel that his presence there be more natural than your own .',)",,,0,test,8976,0
"('The strange thing be that they should have live so thickly on what must always have be most unfruitful soil .',)",,,1,test,8977,1
"('I be no antiquarian , but I could imagine that they be some unwarlike and harried race who be force to accept that which none other would occupy .',)",,,1,test,8978,1
"('All this , however , be foreign to the mission on which you send me and will probably be very uninteresting to your severely practical mind .',)",,,1,test,8979,1
"('I can still remember your complete indifference as to whether the sun move round the earth or the earth round the sun .',)",,,0,test,8980,0
"('Let me , therefore , return to the fact concern Sir Henry Baskerville .',)",,,0,test,8981,0
"('If you have not have any report within the last few day it be because up to today there be nothing of importance to relate .',)",,,1,test,8982,1
"('Then a very surprising circumstance occur , which I shall tell you in due course .',)",,,0,test,8983,0
"('But , first of all , I must keep you in touch with some of the other factor in the situation .',)",,,0,test,8984,0
"('One of these , concern which I have say little , be the escape convict upon the moor .',)",,,0,test,8985,0
"('There be strong reason now to believe that he have get right away , which be a considerable relief to the lonely householder of this district .',)",,,0,test,8986,0
"('A fortnight have pass since his flight , during which he have not be see and nothing have be hear of him .',)",,,1,test,8987,1
"('It be surely inconceivable that he could have hold out upon the moor during all that time .',)",,,1,test,8988,1
"('Of course , so far as his concealment go there be no difficulty at all .',)",,,1,test,8989,1
"('Any one of these stone hut would give him a hiding-place .',)",,,0,test,8990,0
"('But there be nothing to eat unless he be to catch and slaughter one of the moor sheep .',)",,,1,test,8991,1
"('We think , therefore , that he have go , and the outlying farmer sleep the good in consequence .',)",,,0,test,8992,0
"('We be four able-bodied man in this household , so that we could take good care of ourselves , but I confess that I have have uneasy moment when I have think of the Stapletons .',)",,,1,test,8993,1
"('They live mile from any help .',)",,,0,test,8994,0
"('There be one maid , an old manservant , the sister , and the brother , the latter not a very strong man .',)",,,1,test,8995,1
"('They would be helpless in the hand of a desperate fellow like this Notting Hill criminal if he could once effect an entrance .',)",,,1,test,8996,1
"('Both Sir Henry and I be concern at their situation , and it be suggest that Perkins the groom should go over to sleep there , but Stapleton would not hear of it .',)",,,1,test,8997,1
"('The fact be that our friend , the baronet , begin to display a considerable interest in our fair neighbour .',)",,,0,test,8998,0
"('It be not to be wonder at , for time hang heavily in this lonely spot to an active man like him , and she be a very fascinating and beautiful woman .',)",,,1,test,8999,1
"('There be something tropical and exotic about her which form a singular contrast to her cool and unemotional brother .',)",,,1,test,9000,1
"('Yet he also give the idea of hidden fire .',)",,,0,test,9001,0
"('He have certainly a very marked influence over her , for I have see her continually glance at him as she talk as if seek approbation for what she say .',)",,,0,test,9002,0
"('I trust that he be kind to her .',)",,,0,test,9003,0
"('There be a dry glitter in his eye and a firm set of his thin lip , which go with a positive and possibly a harsh nature .',)",,,0,test,9004,0
"('You would find him an interesting study .',)",,,0,test,9005,0
"('He come over to call upon Baskerville on that first day , and the very next morning he take us both to show us the spot where the legend of the wicked Hugo be suppose to have have its origin .',)",,,0,test,9006,0
"('It be an excursion of some mile across the moor to a place which be so dismal that it might have suggest the story .',)",,,0,test,9007,0
"('We find a short valley between rugge tor which lead to an open , grassy space fleck over with the white cotton grass .',)",,,0,test,9008,0
"('In the middle of it rise two great stone , worn and sharpen at the upper end until they look like the huge corrode fang of some monstrous beast .',)",,,0,test,9009,0
"('In every way it correspond with the scene of the old tragedy .',)",,,0,test,9010,0
"('Sir Henry be much interested and ask Stapleton more than once whether he do really believe in the possibility of the interference of the supernatural in the affair of man .',)",,,0,test,9011,0
"('He speak lightly , but it be evident that he be very much in earnest .',)",,,0,test,9012,0
"('Stapleton be guard in his reply , but it be easy to see that he say less than he might , and that he would not express his whole opinion out of consideration for the feeling of the baronet .',)",,,1,test,9013,1
"('He tell us of similar case , where family have suffer from some evil influence , and he leave us with the impression that he share the popular view upon the matter .',)",,,0,test,9014,0
"('On our way back we stay for lunch at Merripit House , and it be there that Sir Henry make the acquaintance of Miss Stapleton .',)",,,0,test,9015,0
"('From the first moment that he see her he appear to be strongly attract by her , and I be much mistake if the feeling be not mutual .',)",,,1,test,9016,1
"('He refer to her again and again on our walk home , and since then hardly a day have pass that we have not see something of the brother and sister .',)",,,1,test,9017,1
"('They dine here tonight , and there be some talk of our go to them next week .',)",,,0,test,9018,0
"('One would imagine that such a match would be very welcome to Stapleton , and yet I have more than once catch a look of the strong disapprobation in his face when Sir Henry have be pay some attention to his sister .',)",,,1,test,9019,1
"('He be much attach to her , no doubt , and would lead a lonely life without her , but it would seem the height of selfishness if he be to stand in the way of her make so brilliant a marriage .',)",,,0,test,9020,0
"('Yet I be certain that he do not wish their intimacy to ripen into love , and I have several time observe that he have take pain to prevent them from be tete-a-tete .',)",,,1,test,9021,1
"('By the way , your instruction to me never to allow Sir Henry to go out alone will become very much more onerous if a love affair be to be add to our other difficulty .',)",,,1,test,9022,1
"('My popularity would soon suffer if I be to carry out your order to the letter .',)",,,0,test,9023,0
"('The other day -- Thursday , to be more exact -- Dr. Mortimer lunch with us .',)",,,0,test,9024,0
"('He have be excavate a barrow at Long Down and have get a prehistoric skull which fill him with great joy .',)",,,0,test,9025,0
"('Never be there such a single-minded enthusiast as he !',)",,,1,test,9026,1
"(""The Stapletons come in afterward , and the good doctor take us all to the yew alley at Sir Henry 's request to show us exactly how everything occur upon that fatal night ."",)",,,0,test,9027,0
"('It be a long , dismal walk , the yew alley , between two high wall of clipped hedge , with a narrow band of grass upon either side .',)",,,0,test,9028,0
"('At the far end be an old tumble-down summer-house .',)",,,0,test,9029,0
"('Halfway down be the moor-gate , where the old gentleman leave his cigar-ash .',)",,,0,test,9030,0
"('It be a white wooden gate with a latch .',)",,,0,test,9031,0
"('Beyond it lie the wide moor .',)",,,0,test,9032,0
"('I remember your theory of the affair and try to picture all that have occur .',)",,,0,test,9033,0
"('As the old man stand there he see something come across the moor , something which terrify him so that he lose his wit and run and run until he die of sheer horror and exhaustion .',)",,,0,test,9034,0
"('There be the long , gloomy tunnel down which he flee .',)",,,0,test,9035,0
"('And from what ?',)",,,0,test,9036,0
"('A sheep-dog of the moor ?',)",,,0,test,9037,0
"('Or a spectral hound , black , silent , and monstrous ?',)",,,0,test,9038,0
"('Be there a human agency in the matter ?',)",,,0,test,9039,0
"('Do the pale , watchful Barrymore know more than he care to say ?',)",,,0,test,9040,0
"('It be all dim and vague , but always there be the dark shadow of crime behind it .',)",,,0,test,9041,0
"('One other neighbour I have meet since I write last .',)",,,0,test,9042,0
"('This be Mr. Frankland , of Lafter Hall , who live some four mile to the south of us .',)",,,0,test,9043,0
"('He be an elderly man , red-faced , white-haired , and choleric .',)",,,0,test,9044,0
"('His passion be for the British law , and he have spend a large fortune in litigation .',)",,,0,test,9045,0
"('He fight for the mere pleasure of fighting and be equally ready to take up either side of a question , so that it be no wonder that he have find it a costly amusement .',)",,,1,test,9046,1
"('Sometimes he will shut up a right of way and defy the parish to make him open it .',)",,,0,test,9047,0
"(""At other he will with his own hand tear down some other man 's gate and declare that a path have exist there from time immemorial , defy the owner to prosecute him for trespass ."",)",,,0,test,9048,0
"('He be learn in old manorial and communal right , and he apply his knowledge sometimes in favour of the villager of Fernworthy and sometimes against them , so that he be periodically either carry in triumph down the village street or else burn in effigy , accord to his late exploit .',)",,,0,test,9049,0
"('He be say to have about seven lawsuit upon his hand at present , which will probably swallow up the remainder of his fortune and so draw his sting and leave him harmless for the future .',)",,,1,test,9050,1
"('Apart from the law he seem a kindly , good-natured person , and I only mention him because you be particular that I should send some description of the people who surround us .',)",,,0,test,9051,0
"('He be curiously employ at present , for , be an amateur astronomer , he have an excellent telescope , with which he lie upon the roof of his own house and sweep the moor all day in the hope of catch a glimpse of the escape convict .',)",,,0,test,9052,0
